Assuming page size is 4 KB

Global5: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
   90112, 197.455469
   90624, 197.690625
   91136, 197.497656
   91648, 197.698438
   92160, 197.500781
   92672, 197.631250
   93184, 197.483984
   93696, 197.634766
   94208, 197.456641
   94720, 197.664453
   95232, 197.457812
   95744, 197.689453
   96256, 197.473828
   96768, 197.708203
   97280, 197.527734
   97792, 197.695703
   98304, 197.505859
   98816, 197.685547
   99328, 197.545312
   99840, 197.709375
   100352, 197.501563
   100864, 197.672266
   101376, 197.497656
   101888, 197.669141
   102400, 197.462500
   102912, 197.686719
   103424, 197.464844
   103936, 197.706250
   104448, 197.462109
   104960, 197.660156
   105472, 197.487500
   105984, 197.687891
   106496, 197.465234
   107008, 197.681250
   107520, 197.490625
   108032, 197.683984
   108544, 197.494922
   109056, 197.653125
   109568, 197.467969
   110080, 197.704688
   110592, 197.492188
   111104, 197.685156
   111616, 197.491016
   112128, 197.608984
   112640, 197.466016
   113152, 197.677734
   113664, 197.467187
   114176, 197.665234
   114688, 197.439063
   115200, 197.707422
   115712, 197.519531
   116224, 197.700391
   116736, 197.452344
   117248, 197.703125
   117760, 197.486328
   118272, 197.680859
   118784, 197.489453
   119296, 197.685156
   119808, 197.501953
   120320, 197.690234
   120832, 197.460938
   121344, 197.682031
   121856, 197.466016
   122368, 197.668750
   122880, 197.486719
   123392, 197.681641
   123904, 197.463672
   124416, 197.587891
   124928, 197.450781
   125440, 197.634766
   125952, 197.463672
   126464, 197.701172
   126976, 197.480469
   127488, 197.675781
   128000, 197.403125
   128512, 197.670703
   129024, 197.428516
   129536, 197.653516
   130048, 197.482422
   130560, 197.684375
   131072, 197.435937
   131584, 197.676953
   132096, 197.462891
   132608, 197.723437
   133120, 197.550391
   133632, 197.902344
   134144, 197.810156
   134656, 198.048438
   135168, 197.886719
   135680, 198.342187
   136192, 198.242578
   136704, 198.394531
   137216, 198.341797
   137728, 198.803125
   138240, 198.664844
   138752, 198.804297
   139264, 198.663281
   139776, 199.048047
   140288, 198.937891
   140800, 199.205469
   141312, 199.103125
   141824, 199.388281
   142336, 199.379687
   142848, 199.622266
   143360, 199.598047
   143872, 199.827734
   144384, 199.792188
   144896, 199.980469
   145408, 199.875391
   145920, 200.280078
   146432, 200.244531
   146944, 200.521875
   147456, 200.295703
   147968, 200.664453
   148480, 200.598047
   148992, 200.762891
   149504, 200.767188
   150016, 201.140234
   150528, 201.002734
   151040, 201.221094
   151552, 201.091406
   152064, 201.510938
   152576, 201.431250
   153088, 201.594531
   153600, 201.488672
   154112, 201.881250
   154624, 201.818750
   155136, 202.041016
   155648, 201.967969
   156160, 202.216406
   156672, 202.166797
   157184, 202.435937
   157696, 202.337109
   158208, 202.733594
   158720, 202.649609
   159232, 202.858203
   159744, 202.701172
   160256, 203.027344
   160768, 203.109375
   161280, 203.219141
   161792, 203.091797
   162304, 203.435937
   162816, 203.362109
   163328, 203.865625
   163840, 203.565234
   164352, 203.948438
   164864, 203.812891
   165376, 204.087500
   165888, 204.031250
   166400, 204.571484
   166912, 204.203516
   167424, 204.503125
   167936, 204.346875
   168448, 204.816016
   168960, 204.552344
   169472, 204.865234
   169984, 204.800000
   170496, 205.019531
   171008, 204.858594
   171520, 205.587891
   172032, 205.152734
   172544, 205.477734
   173056, 205.410547
   173568, 205.589063
   174080, 205.537500
   174592, 205.937891
   175104, 205.842969
   175616, 205.956641
   176128, 205.954688
   176640, 206.560937
   177152, 206.142969
   177664, 206.543750
   178176, 206.261328
   178688, 206.647656
   179200, 206.638281
   179712, 206.719141
   180224, 206.733984
   180736, 207.099609
   181248, 207.058203
   181760, 207.303125
   182272, 207.089063
   182784, 207.551562
   183296, 207.376563
   183808, 207.730078
   184320, 207.588672
   184832, 207.932031
   185344, 207.748828
   185856, 207.996484
   186368, 208.007812
   186880, 208.415234
   187392, 208.200391
   187904, 208.512891
   188416, 208.362500
   188928, 208.638281
   189440, 208.594531
   189952, 208.879687
   190464, 208.778906
   190976, 209.141797
   191488, 209.036328
   192000, 209.285547
   192512, 209.119141
   193024, 209.697656
   193536, 209.416406
   194048, 209.749609
   194560, 209.620313
   195072, 209.836328
   195584, 209.870313
   196096, 210.008984
   196608, 210.040625
   197120, 210.289062
   197632, 210.266406
   198144, 210.523047
   198656, 210.377344
   199168, 210.762500
   199680, 210.720313
   200192, 211.364844
   200704, 210.763672
   201216, 211.030078
   201728, 211.045312
   202240, 211.227344
   202752, 211.139453
   203264, 211.579297
   203776, 211.482812
   204288, 211.649609
   204800, 211.555078
   205312, 211.828125
   205824, 211.804688
   206336, 212.032422
   206848, 211.984766
   207360, 212.209375
   207872, 212.213281
   208384, 212.473437
   208896, 212.453125
   209408, 212.740625
   209920, 212.641797
   210432, 212.932031
   210944, 212.832812
   211456, 213.117969
