Assuming page size is 4 KB

Global5: Global memory latency for 64 KB stride.
   Array size (KB), latency (clocks)
   24256, 205.967187
   24320, 205.714063
   24384, 205.950391
   24448, 205.926562
   24512, 206.098828
   24576, 205.866016
   24640, 206.209766
   24704, 206.117578
   24768, 206.456250
   24832, 206.422266
   24896, 206.572656
   24960, 206.389844
   25024, 206.803125
   25088, 206.705078
   25152, 206.994922
   25216, 206.743750
   25280, 206.914844
   25344, 206.914062
   25408, 207.112891
   25472, 207.102344
   25536, 207.382031
   25600, 207.107031
   25664, 207.457812
   25728, 207.154687
   25792, 207.549219
   25856, 207.544141
   25920, 207.817578
   25984, 207.592187
   26048, 207.925781
   26112, 207.776953
   26176, 208.601172
   26240, 207.993359
   26304, 208.172266
   26368, 208.071094
   26432, 208.445312
   26496, 208.297266
   26560, 208.482422
   26624, 208.391406
   26688, 208.533984
   26752, 208.335547
   26816, 208.827344
   26880, 208.594531
   26944, 209.224609
   27008, 208.803906
   27072, 209.669922
   27136, 208.975391
   27200, 209.248437
   27264, 209.252344
   27328, 209.381250
   27392, 209.385938
   27456, 209.594922
   27520, 209.414844
   27584, 209.746875
   27648, 209.467187
   27712, 210.398047
   27776, 209.673047
   27840, 209.765234
   27904, 209.989062
   27968, 210.218359
   28032, 209.997266
   28096, 210.416797
   28160, 210.256641
   28224, 210.373828
   28288, 210.221484
   28352, 210.610938
   28416, 210.537891
   28480, 210.535937
   28544, 210.614844
   28608, 210.896875
   28672, 210.637500
   28736, 211.102344
   28800, 210.817578
   28864, 211.049609
   28928, 210.997266
   28992, 211.416406
   29056, 211.354297
   29120, 212.229297
   29184, 211.225781
   29248, 211.727344
   29312, 211.603125
   29376, 211.734766
   29440, 211.610938
   29504, 212.112500
   29568, 211.803125
   29632, 212.139844
   29696, 212.072656
   29760, 212.110156
   29824, 212.035156
   29888, 212.300781
   29952, 212.369922
   30016, 212.646484
   30080, 212.525781
   30144, 212.734375
   30208, 212.712891
   30272, 212.824219
   30336, 212.668359
   30400, 212.883203
   30464, 212.764453
   30528, 213.078516
   30592, 212.917969
   30656, 213.517578
   30720, 213.229688
   30784, 214.166797
   30848, 213.169922
   30912, 213.451953
   30976, 213.640234
   31040, 213.896094
   31104, 213.541797
   31168, 213.854688
   31232, 213.751563
   31296, 213.864062
   31360, 213.856641
   31424, 214.082812
   31488, 213.954297
   31552, 214.158984
   31616, 214.290234
   31680, 214.451562
   31744, 214.278516
   31808, 214.526953
   31872, 214.314844
   31936, 214.740234
   32000, 214.654297
   32064, 214.783203
   32128, 214.643750
   32192, 214.971484
   32256, 214.937891
   32320, 215.035937
   32384, 214.930859
   32448, 215.344531
   32512, 215.192969
   32576, 215.635547
   32640, 215.300000
   32704, 215.483984
   32768, 215.414062
   32832, 215.773438
   32896, 215.492969
   32960, 215.587891
   33024, 215.852734
   33088, 216.389453
   33152, 215.918750
   33216, 216.281250
   33280, 215.964453
   33344, 216.359375
   33408, 216.175391
   33472, 216.692578
   33536, 216.445703
   33600, 216.701172
   33664, 216.573828
   33728, 216.725000
   33792, 216.642578
   33856, 216.795703
   33920, 216.475781
   33984, 216.637891
   34048, 216.603906
   34112, 216.770312
   34176, 216.451172
   34240, 216.786719
   34304, 216.430469
   34368, 216.742969
   34432, 216.558203
   34496, 216.948828
   34560, 216.585547
   34624, 216.767188
   34688, 217.235938
   34752, 216.913672
   34816, 216.558594
   34880, 216.593359
   34944, 216.667188
   35008, 216.638672
   35072, 216.437891
   35136, 216.626563
   35200, 217.404687
   35264, 216.460938
   35328, 216.519141
   35392, 216.831641
   35456, 216.629297
   35520, 216.595313
   35584, 216.425391
   35648, 216.478516
   35712, 216.720703
   35776, 216.892188
   35840, 216.418750
   35904, 216.663672
   35968, 216.507422
   36032, 216.782422
   36096, 216.393359
   36160, 217.623828
   36224, 216.563281
   36288, 216.768359
   36352, 216.673828
   36416, 216.866797
   36480, 216.491797
   36544, 216.792188
   36608, 217.394922
   36672, 216.936328
   36736, 216.667578
   36800, 216.896484
   36864, 216.553516
   36928, 216.733203
   36992, 216.569531
   37056, 216.782813
   37120, 216.655469
   37184, 216.632031
   37248, 216.594922
   37312, 216.658594
   37376, 216.727344
   37440, 216.788281
   37504, 216.333203
   37568, 216.690625
   37632, 216.571875
   37696, 216.713672
   37760, 216.534375
   37824, 216.673828
   37888, 216.534375
   37952, 216.750781
   38016, 216.536328
   38080, 216.817578
   38144, 216.662500
   38208, 216.813281
   38272, 216.676172
   38336, 216.675781
   38400, 216.585938
   38464, 216.726172
   38528, 216.520312
   38592, 216.696094
   38656, 216.550000
   38720, 216.709375
   38784, 216.638672
   38848, 216.863672
   38912, 216.569922
   38976, 216.768359
   39040, 216.531250
   39104, 216.670703
   39168, 216.612500
   39232, 216.842578
   39296, 216.391406
   39360, 216.762891
   39424, 216.466016
   39488, 216.641406
   39552, 216.417188
   39616, 217.736328
   39680, 216.537109
   39744, 216.747266
   39808, 216.510156
   39872, 216.825781
   39936, 216.550000
   40000, 216.649219
   40064, 216.602734
   40128, 216.682031
   40192, 217.493750
   40256, 216.741016
   40320, 216.510547
   40384, 216.772656
   40448, 216.578125
   40512, 216.728125
   40576, 216.364062
   40640, 217.198438
   40704, 216.346094
   40768, 216.900781
   40832, 216.315625
   40896, 216.732031
   40960, 216.923047
   41024, 216.781641
   41088, 216.517578
   41152, 216.710938
   41216, 216.671484
   41280, 217.253125
   41344, 216.420312
   41408, 216.814844
   41472, 216.576953
   41536, 216.957812
   41600, 217.460938
   41664, 216.857422
   41728, 216.544531
   41792, 216.755078
   41856, 216.645703
   41920, 216.928906
   41984, 216.565625
   42048, 216.541406
   42112, 217.398828
   42176, 216.757031
   42240, 216.572656
   42304, 216.810547
   42368, 216.378906
   42432, 216.746094
   42496, 216.610156
   42560, 216.789062
   42624, 216.529297
   42688, 216.570703
   42752, 216.385547
   42816, 216.750000
   42880, 216.510938
   42944, 216.657422
   43008, 216.641016
   43072, 216.650000
   43136, 216.738672
   43200, 216.867578
   43264, 216.576562
   43328, 216.652344
   43392, 216.737891
   43456, 216.594531
   43520, 216.552734
   43584, 216.900781
   43648, 216.555078
   43712, 216.723828
   43776, 216.371875
   43840, 217.633984
   43904, 216.487891
   43968, 216.893359
   44032, 216.605078
   44096, 216.600000
   44160, 216.453125
   44224, 216.791016
   44288, 216.225391
   44352, 216.859375
   44416, 216.505469
   44480, 216.804688
   44544, 216.530469
   44608, 216.639844
   44672, 216.551172
   44736, 216.720703
   44800, 216.490234
   44864, 216.622266
   44928, 216.296094
   44992, 217.730469
   45056, 216.804297
   45120, 216.796094
   45184, 216.628516
   45248, 217.590234
   45312, 216.600781
   45376, 216.737500
   45440, 216.514062
   45504, 217.688281
   45568, 216.558594
   45632, 216.732422
   45696, 216.519141
   45760, 216.728125
   45824, 216.536328
   45888, 216.711328
   45952, 216.544141
   46016, 216.856641
   46080, 216.434766
   46144, 216.661719
   46208, 216.839063
   46272, 216.709766
   46336, 216.493359
   46400, 216.916406
   46464, 216.525391
   46528, 216.713281
   46592, 216.437109
   46656, 216.671094
   46720, 216.374609
   46784, 216.743750
   46848, 216.633594
   46912, 216.625781
   46976, 216.739453
   47040, 216.691016
   47104, 216.443750
   47168, 216.752734
   47232, 216.420312
   47296, 216.589453
   47360, 217.492578
   47424, 216.608594
   47488, 216.556250
   47552, 216.543750
   47616, 216.396484
   47680, 216.619531
   47744, 217.420312
   47808, 216.636719
   47872, 216.432422
   47936, 216.508984
   48000, 216.430078
   48064, 216.865234
   48128, 216.410156
   48192, 216.642969
   48256, 216.533594
   48320, 216.672656
   48384, 216.581641
   48448, 216.585547
   48512, 216.551953
   48576, 216.676953
   48640, 217.339063
   48704, 216.856641
   48768, 216.323047
   48832, 216.698828
   48896, 216.499609
   48960, 216.706641
   49024, 216.496875
   49088, 216.753906
   49152, 216.439063
   49216, 216.693750
   49280, 216.495703
   49344, 216.610547
   49408, 216.466016
   49472, 216.687500
   49536, 216.556250
   49600, 216.745703
   49664, 216.408984
   49728, 216.661328
   49792, 216.646094
   49856, 217.565625
   49920, 216.464063
   49984, 216.834375
   50048, 216.315234
   50112, 216.709766
   50176, 216.538672
   50240, 216.959375
   50304, 216.518750
   50368, 216.725781
   50432, 216.489844
   50496, 216.583594
   50560, 216.669141
   50624, 216.887109
   50688, 216.362500
   50752, 216.785156
   50816, 217.351172
   50880, 216.588281
   50944, 216.503906
   51008, 216.746875
   51072, 216.510938
   51136, 216.910156
   51200, 216.570703
   51264, 216.661328
   51328, 216.403125
   51392, 216.980078
   51456, 216.492578
   51520, 216.919141
   51584, 216.567969
   51648, 216.712109
   51712, 216.553516
   51776, 216.700781
   51840, 216.321094
   51904, 216.552734
   51968, 216.669531
   52032, 216.748828
   52096, 216.456641
   52160, 216.771484
   52224, 216.526953
   52288, 216.680859
   52352, 216.474609
   52416, 216.730078
   52480, 216.429688
   52544, 216.964453
   52608, 216.384766
   52672, 216.663281
   52736, 216.687500
   52800, 216.837109
   52864, 216.422656
   52928, 216.596484
   52992, 216.382031
   53056, 216.606250
   53120, 216.780078
   53184, 216.707422
   53248, 216.534766
   53312, 216.551953
   53376, 217.451562
   53440, 216.519922
   53504, 216.619141
   53568, 216.685937
   53632, 216.523047
   53696, 216.648438
   53760, 216.377734
   53824, 216.758203
   53888, 216.564453
   53952, 216.510156
   54016, 216.654297
   54080, 216.719141
   54144, 216.504687
   54208, 216.761719
   54272, 216.317578
   54336, 217.140234
   54400, 217.521484
   54464, 216.688672
   54528, 216.358594
   54592, 216.693750
   54656, 216.614062
   54720, 216.812891
   54784, 216.414453
   54848, 216.635938
   54912, 216.633984
   54976, 216.789062
   55040, 216.437500
   55104, 216.701172
   55168, 216.712500
   55232, 216.853906
   55296, 216.495313
   55360, 216.889844
   55424, 216.525391
   55488, 216.618750
   55552, 216.504297
   55616, 217.654687
   55680, 216.624609
   55744, 216.785156
   55808, 216.516016
   55872, 216.451953
   55936, 216.378516
   56000, 216.725391
   56064, 216.435156
   56128, 216.801562
   56192, 216.388672
   56256, 216.703906
   56320, 216.727344
   56384, 216.745313
   56448, 216.586719
   56512, 216.678906
   56576, 216.603906
   56640, 216.833984
   56704, 216.563672
   56768, 216.768359
   56832, 217.460938
   56896, 216.914453
   56960, 216.352344
   57024, 216.674219
   57088, 216.667969
   57152, 216.744141
   57216, 216.434766
   57280, 217.638672
   57344, 216.453906
   57408, 216.905469
   57472, 216.425000
   57536, 216.620703
   57600, 216.491406
   57664, 216.803516
   57728, 216.595703
   57792, 216.793750
   57856, 216.492188
   57920, 216.733594
   57984, 216.626563
   58048, 216.510156
   58112, 216.712500
   58176, 216.755859
   58240, 216.552734
   58304, 216.779687
   58368, 216.412500
   58432, 216.741406
   58496, 216.642188
   58560, 216.952344
   58624, 216.517969
   58688, 216.684375
   58752, 216.475781
   58816, 217.042578
   58880, 216.552344
   58944, 216.876172
   59008, 216.467969
   59072, 216.941797
   59136, 216.383594
   59200, 217.737109
   59264, 216.415625
   59328, 216.636328
   59392, 216.527734
