Assuming page size is 4 KB

Global5: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
   231424, 197.528125
   232448, 197.698438
   233472, 197.498828
   234496, 197.698828
   235520, 197.513672
   236544, 197.676172
   237568, 197.492188
   238592, 197.695312
   239616, 197.484375
   240640, 197.697656
   241664, 197.500391
   242688, 197.710938
   243712, 197.523047
   244736, 197.723828
   245760, 197.417188
   246784, 197.690234
   247808, 197.507422
   248832, 197.699219
   249856, 197.485938
   250880, 197.767578
   251904, 197.466797
   252928, 197.709375
   253952, 197.519141
   254976, 197.751563
   256000, 197.479688
   257024, 197.725000
   258048, 197.517188
   259072, 197.625391
   260096, 197.511328
   261120, 197.679297
   262144, 197.512500
   263168, 197.719922
   264192, 197.516406
   265216, 197.910547
   266240, 197.770703
   267264, 198.183203
   268288, 198.012109
   269312, 198.454688
   270336, 198.361719
   271360, 198.726172
   272384, 198.684766
   273408, 198.974219
   274432, 198.847656
   275456, 199.293359
   276480, 199.173438
   277504, 199.473828
   278528, 199.398828
   279552, 199.821094
   280576, 199.658203
   281600, 200.108594
   282624, 200.002734
   283648, 200.338281
   284672, 200.314063
   285696, 200.617969
   286720, 200.567578
   287744, 200.903516
   288768, 200.812500
   289792, 201.123047
   290816, 200.999609
   291840, 201.425781
   292864, 201.359375
   293888, 201.738281
   294912, 201.650781
   295936, 201.991406
   296960, 201.919531
   297984, 202.298047
   299008, 202.118359
   300032, 202.544531
   301056, 202.485547
   302080, 202.785156
   303104, 202.689063
   304128, 203.156250
   305152, 202.951562
   306176, 203.344922
   307200, 203.230469
   308224, 203.632031
   309248, 203.495703
   310272, 203.876953
   311296, 203.765625
   312320, 204.185156
   313344, 204.087109
   314368, 204.457812
   315392, 204.333594
   316416, 204.681641
   317440, 204.568750
   318464, 204.953125
   319488, 205.160937
   320512, 205.272656
   321536, 205.144531
   322560, 205.598437
   323584, 205.449609
   324608, 205.895312
   325632, 205.667969
   326656, 206.153516
   327680, 205.991797
   328704, 206.382031
   329728, 206.219141
   330752, 206.736328
   331776, 206.547266
   332800, 206.878125
   333824, 206.887109
   334848, 207.227734
   335872, 207.046094
   336896, 207.441797
   337920, 207.389844
   338944, 207.825781
   339968, 207.668750
   340992, 208.046875
   342016, 207.860547
   343040, 208.308984
   344064, 208.107812
   345088, 208.544531
   346112, 208.496484
   347136, 208.783984
   348160, 208.728125
   349184, 209.018359
   350208, 208.986719
   351232, 209.333594
   352256, 209.225781
   353280, 209.596875
   354304, 209.503516
   355328, 209.887891
   356352, 209.792969
   357376, 210.154687
   358400, 210.051562
   359424, 210.366016
   360448, 210.312891
   361472, 210.724219
   362496, 210.418359
   363520, 210.957422
   364544, 210.860156
   365568, 211.215625
   366592, 211.109375
   367616, 211.550391
   368640, 211.428125
   369664, 211.872656
   370688, 211.882422
   371712, 212.116797
   372736, 211.975781
   373760, 212.407813
   374784, 212.222266
   375808, 212.586328
   376832, 212.503125
   377856, 212.875391
   378880, 212.792969
   379904, 213.190234
   380928, 213.031250
   381952, 213.397656
   382976, 213.327344
   384000, 213.748828
   385024, 213.640625
   386048, 213.948047
   387072, 214.001953
   388096, 214.227344
   389120, 214.151172
   390144, 214.521484
   391168, 214.415625
   392192, 215.115625
   393216, 214.764453
   394240, 215.075781
   395264, 214.845313
   396288, 215.282813
   397312, 215.140234
   398336, 215.668359
   399360, 215.530469
   400384, 215.917969
   401408, 215.734375
   402432, 216.146094
   403456, 216.016016
   404480, 216.444922
   405504, 216.333203
   406528, 216.639844
   407552, 216.441406
   408576, 216.966016
   409600, 216.989844
   410624, 217.190234
   411648, 217.026953
   412672, 217.402344
   413696, 217.400391
   414720, 217.823828
   415744, 217.732812
   416768, 218.108203
   417792, 217.839453
   418816, 218.268359
   419840, 218.255859
   420864, 218.655469
   421888, 218.498047
   422912, 218.912891
   423936, 218.806250
   424960, 219.078516
   425984, 219.067578
   427008, 219.407422
   428032, 219.316797
   429056, 219.691406
   430080, 219.490625
   431104, 219.891406
   432128, 219.791016
   433152, 220.042578
   434176, 220.087500
   435200, 220.525000
   436224, 220.299609
   437248, 220.807031
   438272, 220.762500
   439296, 221.112109
   440320, 221.058594
   441344, 221.209375
   442368, 221.269922
   443392, 221.603906
   444416, 221.550000
   445440, 221.898828
   446464, 221.682422
   447488, 222.165234
   448512, 222.128516
   449536, 222.507812
   450560, 222.393359
