Assuming page size is 64 KB
8
8

Global5: Global memory latency for 2048 KB stride.
   Array size (KB), latency (clocks)
   419840, 197.734766
   421888, 197.508594
   423936, 197.704297
   425984, 197.491406
   428032, 197.708594
   430080, 197.486328
   432128, 197.683984
   434176, 197.485156
   436224, 197.642578
   438272, 197.498047
   440320, 197.676562
   442368, 197.511328
   444416, 197.711719
   446464, 197.517578
   448512, 197.729688
   450560, 197.457812
   452608, 197.709375
   454656, 197.519922
   456704, 197.717969
   458752, 197.509375
   460800, 197.723047
   462848, 197.434375
   464896, 197.705859
   466944, 197.500391
   468992, 197.697656
   471040, 197.487109
   473088, 197.717187
   475136, 197.490234
   477184, 197.687891
   479232, 197.478906
   481280, 197.689063
   483328, 197.515625
   485376, 197.702344
   487424, 197.482422
   489472, 197.689844
   491520, 197.478125
   493568, 197.705859
   495616, 197.470313
   497664, 197.705469
   499712, 197.479297
   501760, 197.655078
   503808, 197.476562
   505856, 197.726172
   507904, 197.514062
   509952, 197.734766
   512000, 197.516016
   514048, 197.694922
   516096, 197.510547
   518144, 197.679688
   520192, 197.500000
   522240, 197.701172
   524288, 197.521094
   526336, 197.923047
   528384, 197.906250
   530432, 198.313281
   532480, 198.303906
   534528, 198.721875
   536576, 198.704297
   538624, 199.117188
   540672, 199.173828
   542720, 199.559375
   544768, 199.521094
   546816, 199.957812
   548864, 199.973828
   550912, 200.391016
   552960, 200.386719
   555008, 200.715625
   557056, 200.801953
   559104, 201.253516
   561152, 201.106250
   563200, 201.538672
   565248, 201.604297
   567296, 201.974219
   569344, 202.063281
   571392, 202.452344
   573440, 202.314453
   575488, 202.900391
   577536, 202.839844
   579584, 203.262891
   581632, 203.193359
   583680, 203.696484
   585728, 203.703906
   587776, 204.037500
   589824, 204.453516
   591872, 204.428125
   593920, 204.526172
   595968, 204.952734
   598016, 204.968359
   600064, 205.353516
   602112, 205.405859
   604160, 205.575781
   606208, 205.769922
   608256, 206.238672
   610304, 206.202344
   612352, 206.407813
   614400, 206.509375
   616448, 206.980078
   618496, 206.891016
   620544, 207.416797
   622592, 207.369922
   624640, 207.698438
   626688, 207.622656
   628736, 208.275781
   630784, 208.021094
   632832, 208.649609
   634880, 208.705859
   636928, 208.999219
   638976, 208.953516
   641024, 209.460547
   643072, 209.527734
   645120, 209.839844
   647168, 209.878125
   649216, 210.132422
   651264, 210.244531
   653312, 210.844922
   655360, 210.789844
   657408, 211.062891
   659456, 211.071094
   661504, 211.470703
   663552, 211.441016
   665600, 211.866016
   667648, 211.720313
   669696, 211.991406
   671744, 212.328906
   673792, 212.675000
   675840, 212.823828
   677888, 213.033594
   679936, 213.144531
   681984, 213.447656
   684032, 213.702734
   686080, 213.985938
   688128, 214.086719
   690176, 214.205469
   692224, 214.223047
   694272, 214.846094
   696320, 214.781250
   698368, 215.215625
   700416, 215.353906
   702464, 215.487891
   704512, 215.525000
   706560, 216.004687
   708608, 216.123047
   710656, 216.393750
   712704, 216.526953
   714752, 216.844922
   716800, 216.857031
   718848, 217.371094
   720896, 217.308594
   722944, 217.575781
   724992, 217.480859
   727040, 218.166406
   729088, 218.061719
   731136, 218.592578
   733184, 218.553516
   735232, 218.666016
   737280, 218.837891
   739328, 219.237109
   741376, 219.295703
   743424, 219.472266
   745472, 219.943359
   747520, 220.181250
   749568, 220.087109
   751616, 220.425000
   753664, 220.628125
   755712, 221.016406
   757760, 221.214063
   759808, 221.555078
   761856, 221.204688
   763904, 221.565625
   765952, 221.895312
   768000, 222.222266
   770048, 222.121875
   772096, 222.538672
   774144, 222.644531
   776192, 222.992188
   778240, 223.117188
   780288, 223.489844
   782336, 223.406250
   784384, 223.875000
   786432, 224.145312
   788480, 224.057031
   790528, 223.978906
   792576, 224.400000
   794624, 224.710938
   796672, 224.892578
   798720, 225.068750
   800768, 225.603125
   802816, 225.540625
   804864, 225.706641
   806912, 226.666016
   808960, 226.361719
   811008, 226.157422
   813056, 226.921875
   815104, 226.416406
   817152, 227.063672
   819200, 227.236719
   821248, 227.662891
   823296, 227.458594
   825344, 227.741016
   827392, 227.973437
   829440, 228.294141
   831488, 228.359766
   833536, 228.647266
   835584, 228.866406
   837632, 229.148828
   839680, 229.527734
   841728, 229.731250
   843776, 229.528516
   845824, 229.658203
   847872, 229.732812
   849920, 230.159766
   851968, 230.278125
   854016, 231.004687
   856064, 231.032031
   858112, 230.958203
   860160, 231.235156
   862208, 231.586328
   864256, 231.746484
   866304, 231.849219
   868352, 231.876172
