Assuming page size is 4 KB

Global5: Global memory latency for 256 KB stride.
   Array size (KB), latency (clocks)
   45568, 197.484766
   45824, 197.701172
   46080, 197.496094
   46336, 197.665234
   46592, 197.504297
   46848, 197.702734
   47104, 197.459766
   47360, 197.689453
   47616, 197.473828
   47872, 197.654297
   48128, 197.480078
   48384, 197.733203
   48640, 197.496875
   48896, 197.713672
   49152, 197.493750
   49408, 197.680859
   49664, 197.502344
   49920, 197.697266
   50176, 197.495313
   50432, 197.695703
   50688, 197.502344
   50944, 197.690625
   51200, 197.510938
   51456, 197.644141
   51712, 197.514844
   51968, 197.690234
   52224, 197.525781
   52480, 197.715625
   52736, 197.525781
   52992, 197.678125
   53248, 197.502344
   53504, 197.635938
   53760, 197.523828
   54016, 197.689844
   54272, 197.479297
   54528, 197.654687
   54784, 197.517969
   55040, 197.703516
   55296, 197.492578
   55552, 197.721094
   55808, 197.483984
   56064, 197.669922
   56320, 197.475000
   56576, 197.705469
   56832, 197.523438
   57088, 197.705078
   57344, 197.517969
   57600, 197.730859
   57856, 197.547266
   58112, 197.703125
   58368, 197.499219
   58624, 197.665234
   58880, 197.497656
   59136, 197.705859
   59392, 197.515234
   59648, 197.786328
   59904, 197.474219
   60160, 197.715234
   60416, 197.535547
   60672, 197.692578
   60928, 197.523047
   61184, 197.705078
   61440, 197.475781
   61696, 197.690625
   61952, 197.489844
   62208, 197.666406
   62464, 197.514844
   62720, 197.702734
   62976, 197.510938
   63232, 197.723437
   63488, 197.497656
   63744, 197.702734
   64000, 197.519531
   64256, 197.693750
   64512, 197.517188
   64768, 197.733984
   65024, 197.505859
   65280, 197.712109
   65536, 197.516016
   65792, 197.687500
   66048, 197.508984
   66304, 197.702734
   66560, 197.482422
   66816, 197.710156
   67072, 197.433203
   67328, 197.716797
   67584, 197.497656
   67840, 197.738281
   68096, 197.752344
   68352, 198.048828
   68608, 197.989844
   68864, 198.191406
   69120, 198.032422
   69376, 198.295312
   69632, 198.152344
   69888, 198.438672
   70144, 198.400391
   70400, 198.682031
   70656, 198.565625
   70912, 198.972266
   71168, 198.804297
   71424, 198.941016
   71680, 198.963281
   71936, 199.104688
   72192, 199.083594
   72448, 199.375000
   72704, 199.277344
   72960, 199.534375
   73216, 199.364453
   73472, 199.709375
   73728, 199.491406
   73984, 199.805859
   74240, 199.746484
   74496, 200.114453
   74752, 199.899219
   75008, 200.246094
   75264, 200.001563
   75520, 200.282031
   75776, 200.157031
   76032, 200.510938
   76288, 200.520312
   76544, 200.797266
   76800, 200.629687
   77056, 200.901563
   77312, 200.748047
   77568, 201.024609
   77824, 200.776172
   78080, 201.210547
   78336, 201.135547
   78592, 201.423438
   78848, 201.375781
   79104, 201.551953
   79360, 201.507812
   79616, 201.711328
   79872, 201.517578
   80128, 201.892578
   80384, 201.860547
   80640, 202.168750
   80896, 201.932422
   81152, 202.298047
   81408, 202.124609
   81664, 202.332422
   81920, 202.285156
   82176, 202.491406
   82432, 202.689063
   82688, 202.741797
   82944, 202.582422
   83200, 202.803125
   83456, 202.776563
   83712, 203.048828
   83968, 202.881250
   84224, 203.241016
   84480, 203.133203
   84736, 203.462891
   84992, 203.324219
   85248, 203.585938
   85504, 203.456250
   85760, 203.760156
   86016, 203.532031
   86272, 203.905078
   86528, 204.094141
   86784, 204.050000
   87040, 203.978125
   87296, 204.261719
   87552, 204.176953
   87808, 204.512500
   88064, 204.196484
   88320, 204.506641
   88576, 204.486328
   88832, 204.871875
   89088, 204.589063
   89344, 204.906250
   89600, 204.709766
   89856, 205.043750
   90112, 204.941406
   90368, 205.351172
   90624, 205.103906
   90880, 205.495313
   91136, 205.328516
   91392, 205.934766
   91648, 205.403516
   91904, 205.644141
   92160, 205.545703
   92416, 205.755859
   92672, 205.748047
   92928, 206.065625
   93184, 205.952344
   93440, 206.206250
   93696, 206.115625
   93952, 206.393750
   94208, 206.596484
   94464, 206.454688
   94720, 206.407813
   94976, 206.979688
   95232, 206.708203
   95488, 206.915234
   95744, 206.823047
   96000, 206.977344
   96256, 206.964453
   96512, 207.305078
   96768, 207.082812
   97024, 207.422656
   97280, 207.399219
   97536, 207.457422
   97792, 207.359766
   98048, 207.644531
   98304, 207.615625
   98560, 207.836719
   98816, 207.778125
   99072, 208.036328
   99328, 207.991797
   99584, 208.187109
   99840, 208.015625
   100096, 208.232031
   100352, 208.757031
   100608, 208.608594
   100864, 208.494922
   101120, 208.729688
   101376, 208.639062
   101632, 208.917578
   101888, 208.785937
   102144, 209.066406
   102400, 208.889453
   102656, 209.074219
   102912, 209.168359
   103168, 209.964063
   103424, 209.369922
   103680, 209.453906
   103936, 209.548828
   104192, 209.759766
   104448, 209.574609
   104704, 209.870313
   104960, 209.642578
   105216, 210.211328
   105472, 209.980469
   105728, 210.272656
   105984, 210.071484
   106240, 210.344922
   106496, 210.860547
   106752, 210.477344
   107008, 210.577734
   107264, 210.782422
   107520, 210.601172
   107776, 210.954297
   108032, 210.732812
   108288, 211.060937
   108544, 210.953906
   108800, 211.085156
   109056, 211.176172
   109312, 211.489062
   109568, 211.335156
   109824, 211.455469
   110080, 211.428516
   110336, 211.566797
   110592, 211.605469
   110848, 211.784375
   111104, 211.683203
   111360, 211.986328
   111616, 211.937500
   111872, 212.781250
   112128, 211.917188
   112384, 212.426953
   112640, 212.186328
   112896, 212.387891
   113152, 212.354688
   113408, 212.826953
   113664, 212.679297
   113920, 212.920312
   114176, 212.827734
   114432, 213.044141
   114688, 212.778125
   114944, 213.110547
   115200, 213.027344
   115456, 213.269922
   115712, 213.157031
   115968, 213.512500
   116224, 213.298438
   116480, 213.679688
   116736, 213.388672
   116992, 213.782031
   117248, 213.846484
