Assuming page size is 4 KB

Global5: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
   358400, 232.189063
   358912, 232.352734
   359424, 232.023438
   359936, 232.296875
   360448, 231.950781
   360960, 232.232031
   361472, 232.167578
   361984, 232.226172
   362496, 232.208984
   363008, 232.300391
   363520, 232.151953
   364032, 232.172656
   364544, 232.180859
   365056, 232.291016
   365568, 232.001953
   366080, 232.273438
   366592, 232.025000
   367104, 232.244531
   367616, 232.153906
   368128, 232.284375
   368640, 232.141797
   369152, 232.209766
   369664, 232.208594
   370176, 232.116406
   370688, 232.160156
   371200, 232.274219
   371712, 232.179297
   372224, 232.124219
   372736, 232.212891
   373248, 232.294531
   373760, 232.123828
   374272, 232.266797
   374784, 232.147656
   375296, 232.313672
   375808, 232.184766
   376320, 232.287500
   376832, 232.190234
   377344, 232.093359
   377856, 232.076562
   378368, 232.247656
   378880, 232.074609
   379392, 232.754297
   379904, 232.165625
   380416, 232.200000
   380928, 232.152734
   381440, 232.314453
   381952, 232.123047
   382464, 232.222266
   382976, 232.139453
   383488, 232.129297
   384000, 231.989453
   384512, 232.266406
   385024, 232.194922
   385536, 232.153516
   386048, 232.193359
   386560, 232.276563
   387072, 232.165625
   387584, 232.282031
   388096, 232.174609
   388608, 232.252344
   389120, 231.850000
   389632, 232.126172
   390144, 232.030469
   390656, 232.212500
   391168, 232.166406
   391680, 232.073438
   392192, 231.969922
   392704, 232.243359
   393216, 232.157422
   393728, 232.674219
   394240, 232.131641
   394752, 232.296484
   395264, 232.146875
   395776, 232.296875
   396288, 232.181250
   396800, 232.242578
   397312, 231.967578
   397824, 232.266797
   398336, 232.142188
   398848, 232.232031
   399360, 232.021094
   399872, 232.114062
   400384, 232.079688
   400896, 232.289453
   401408, 232.204688
   401920, 232.145703
   402432, 231.932813
   402944, 232.238281
   403456, 231.861328
   403968, 232.269141
   404480, 232.166797
   404992, 232.277344
   405504, 231.991797
   406016, 232.274609
   406528, 232.164453
   407040, 232.298438
   407552, 232.150391
   408064, 232.160547
   408576, 232.162109
   409088, 232.682813
   409600, 232.182031
   410112, 232.142969
   410624, 232.013281
   411136, 232.288281
   411648, 232.173828
   412160, 232.110156
   412672, 231.935937
   413184, 232.239844
   413696, 232.185156
   414208, 232.260938
   414720, 232.060547
   415232, 232.252734
   415744, 232.507812
   416256, 232.267188
   416768, 232.154687
   417280, 232.217969
   417792, 232.017969
   418304, 232.146875
   418816, 232.171875
   419328, 232.248047
   419840, 232.112891
   420352, 232.299609
   420864, 232.150391
   421376, 232.118359
   421888, 232.122656
   422400, 232.271484
   422912, 231.958984
   423424, 232.257812
   423936, 232.180078
   424448, 232.106250
   424960, 232.200781
   425472, 232.282031
   425984, 232.153906
   426496, 232.296484
   427008, 232.154297
   427520, 232.808203
   428032, 232.001563
   428544, 232.283984
   429056, 232.151172
   429568, 232.201953
   430080, 232.128125
   430592, 232.260938
   431104, 231.953516
   431616, 232.669141
   432128, 232.147266
   432640, 232.117188
   433152, 232.165625
   433664, 232.250000
   434176, 232.129687
   434688, 232.264062
   435200, 231.928906
   435712, 232.261328
   436224, 232.214844
   436736, 232.323047
   437248, 232.179688
   437760, 232.223047
   438272, 232.099219
   438784, 232.269922
   439296, 232.099219
   439808, 232.249219
   440320, 231.822656
   440832, 232.291016
   441344, 232.149609
   441856, 232.097266
   442368, 231.842187
   442880, 232.159766
   443392, 232.169531
   443904, 232.087500
   444416, 232.175781
   444928, 232.173828
   445440, 232.298828
   445952, 232.230078
   446464, 231.814453
   446976, 232.230859
   447488, 232.150000
   448000, 232.141406
   448512, 232.148047
   449024, 232.269531
   449536, 232.113281
   450048, 232.072656
   450560, 232.155469
   451072, 232.282813
   451584, 231.891016
   452096, 232.252734
   452608, 232.167969
   453120, 232.276953
   453632, 231.981250
   454144, 232.307031
   454656, 232.106641
   455168, 232.115234
   455680, 232.126953
   456192, 232.763672
   456704, 232.139453
   457216, 232.257031
   457728, 232.026563
   458240, 232.245313
   458752, 232.001563
   459264, 232.250781
   459776, 232.170703
   460288, 232.269531
   460800, 232.129297
   461312, 232.291797
   461824, 232.104297
   462336, 232.207812
   462848, 232.020703
   463360, 232.245703
   463872, 231.969531
   464384, 232.210547
   464896, 232.156250
   465408, 232.250781
   465920, 232.103906
   466432, 232.079688
   466944, 232.132031
   467456, 232.284766
   467968, 232.069531
   468480, 232.226172
   468992, 231.796094
   469504, 232.214453
   470016, 232.136328
   470528, 232.221875
   471040, 231.954688
   471552, 232.209375
   472064, 231.993750
   472576, 232.608203
   473088, 231.994922
   473600, 232.258984
   474112, 231.950000
   474624, 232.172656
   475136, 231.973047
   475648, 232.202734
   476160, 232.135547
   476672, 232.242188
   477184, 232.107031
   477696, 232.200781
   478208, 231.941797
   478720, 232.253125
   479232, 231.972656
   479744, 232.832031
   480256, 232.091016
   480768, 232.232422
   481280, 231.997266
   481792, 232.217187
   482304, 232.503516
   482816, 232.204297
   483328, 231.810156
   483840, 232.244531
   484352, 232.121094
   484864, 232.208984
   485376, 232.091406
   485888, 232.188281
   486400, 232.003906
   486912, 232.132422
   487424, 232.173047
   487936, 232.088672
   488448, 232.126172
   488960, 232.235156
   489472, 232.116016
   489984, 232.274609
   490496, 231.956641
   491008, 232.123437
   491520, 231.951172
   492032, 232.197266
   492544, 232.152734
   493056, 232.244141
   493568, 232.181641
   494080, 232.258984
   494592, 232.166797
   495104, 232.346875
   495616, 232.021875
   496128, 232.274219
   496640, 232.185547
   497152, 232.280078
   497664, 232.101562
   498176, 232.268359
   498688, 232.135938
   499200, 232.089453
   499712, 231.979297
   500224, 232.718359
   500736, 232.058594
   501248, 231.964844
   501760, 232.174219
   502272, 232.239844
   502784, 232.085156
   503296, 232.280469
   503808, 232.022266
   504320, 232.232422
   504832, 232.164453
   505344, 232.636719
   505856, 232.182031
   506368, 232.180859
   506880, 232.123437
   507392, 232.162109
   507904, 231.958984
   508416, 232.753125
   508928, 232.114453
   509440, 232.233984
   509952, 232.155859
   510464, 232.694922
   510976, 232.122266
   511488, 232.241016
   512000, 232.046875
   512512, 232.285156
   513024, 232.125000
   513536, 232.057031
   514048, 232.120703
   514560, 232.112500
   515072, 232.121484
   515584, 232.144531
   516096, 232.097656
   516608, 232.527344
   517120, 232.134766
   517632, 232.240625
   518144, 232.051953
   518656, 232.258203
   519168, 232.087891
   519680, 232.057031
   520192, 231.966797
   520704, 232.274219
   521216, 232.143359
   521728, 232.263672
   522240, 232.150781
   522752, 232.247656
   523264, 232.172266
   523776, 232.126172
   524288, 232.491016
   524800, 231.963672
   525312, 232.026172
   525824, 232.260547
   526336, 231.979688
   526848, 232.228516
   527360, 231.926172
   527872, 232.225391
   528384, 232.155078
   528896, 232.261328
   529408, 232.139062
   529920, 232.080859
   530432, 231.956250
   530944, 232.277734
   531456, 232.153516
   531968, 232.297266
   532480, 232.138672
   532992, 232.235547
   533504, 232.050391
   534016, 232.290625
   534528, 232.152734
   535040, 232.164453
   535552, 231.978906
   536064, 232.254297
   536576, 232.075391
   537088, 232.249219
   537600, 232.157031
   538112, 232.246875
   538624, 231.969141
   539136, 232.042969
   539648, 232.006641
   540160, 232.150391
   540672, 232.118359
   541184, 232.018359
   541696, 231.998828
   542208, 232.249609
   542720, 232.070312
   543232, 232.230859
   543744, 232.227344
   544256, 232.319922
   544768, 232.205078
   545280, 232.244141
   545792, 232.198438
   546304, 231.996094
   546816, 232.146484
   547328, 232.239062
   547840, 231.950391
   548352, 232.267969
   548864, 232.034766
   549376, 232.244922
   549888, 232.233984
   550400, 232.243359
   550912, 232.164453
   551424, 232.243750
   551936, 232.123047
   552448, 232.174609
   552960, 232.096094
   553472, 232.088281
   553984, 232.093359
   554496, 232.183594
   555008, 232.140234
   555520, 232.041797
   556032, 232.150391
   556544, 232.093750
   557056, 231.947656
   557568, 232.199219
   558080, 232.122656
   558592, 232.287109
   559104, 232.017188
   559616, 232.053906
   560128, 232.100781
   560640, 232.202734
   561152, 232.103906
   561664, 232.267578
   562176, 232.126563
   562688, 232.091406
   563200, 232.017578
   563712, 232.032031
   564224, 232.033984
   564736, 232.246875
   565248, 231.800781
   565760, 232.266797
   566272, 232.137500
   566784, 232.212500
   567296, 231.995703
   567808, 232.142578
   568320, 232.128125
   568832, 232.251563
   569344, 232.182422
   569856, 232.198438
   570368, 231.879297
   570880, 232.312500
   571392, 231.948047
   571904, 232.084375
   572416, 232.169922
   572928, 232.121875
   573440, 232.050000
   573952, 232.129297
   574464, 231.834375
   574976, 232.239453
   575488, 232.132812
   576000, 232.232031
   576512, 232.078125
   577024, 232.271484
   577536, 232.185156
   578048, 232.141797
   578560, 232.172656
   579072, 232.269922
   579584, 232.074219
   580096, 232.937109
   580608, 232.244531
   581120, 232.230469
   581632, 231.969922
   582144, 232.113281
   582656, 231.836328
   583168, 232.789062
   583680, 232.708984
   584192, 232.257422
   584704, 232.159375
   585216, 232.227344
   585728, 232.154687
   586240, 232.262500
   586752, 232.179297
   587264, 232.101562
   587776, 232.521094
   588288, 232.283203
   588800, 232.161328
   589312, 232.262500
   589824, 232.357812
   590336, 232.296094
   590848, 232.170312
   591360, 232.275781
   591872, 232.175000
   592384, 232.183594
   592896, 232.178906
   593408, 232.205859
   593920, 232.148047
   594432, 232.293750
   594944, 232.148047
   595456, 232.138672
   595968, 232.126172
   596480, 232.252344
   596992, 231.997266
   597504, 232.247266
   598016, 232.098437
   598528, 232.237891
   599040, 232.002344
   599552, 232.228906
   600064, 232.173828
   600576, 232.263281
   601088, 231.985156
   601600, 232.238281
   602112, 232.514844
   602624, 232.234375
   603136, 231.854688
   603648, 232.185547
   604160, 232.126563
   604672, 232.153516
   605184, 231.966797
   605696, 232.151953
   606208, 231.858984
   606720, 232.253906
   607232, 232.165234
   607744, 232.141797
   608256, 232.160547
   608768, 232.273047
   609280, 232.156641
   609792, 232.239453
   610304, 232.096875
   610816, 232.194141
   611328, 232.132422
   611840, 232.084766
   612352, 232.089453
   612864, 232.140625
   613376, 232.471484
   613888, 232.095703
   614400, 232.130469
   614912, 232.186328
   615424, 232.105859
   615936, 232.221875
   616448, 232.135156
   616960, 232.212500
   617472, 232.124609
   617984, 232.260156
   618496, 231.955859
   619008, 232.203906
   619520, 232.033594
   620032, 232.250000
   620544, 231.831250
   621056, 232.254297
   621568, 231.956250
   622080, 232.289062
   622592, 232.491406
   623104, 232.269141
   623616, 232.098047
   624128, 232.231250
   624640, 232.142188
   625152, 232.092969
   625664, 231.887891
   626176, 232.238281
   626688, 232.050781
   627200, 232.240234
   627712, 232.542578
   628224, 232.175781
   628736, 232.147656
   629248, 232.239062
   629760, 232.117578
   630272, 232.250781
   630784, 232.016016
   631296, 232.266797
   631808, 232.166016
   632320, 232.222656
   632832, 231.762500
   633344, 232.242188
   633856, 232.123828
   634368, 232.235547
   634880, 232.102734
   635392, 232.239844
   635904, 232.205078
   636416, 232.178906
   636928, 232.141016
   637440, 232.199609
   637952, 232.323438
   638464, 232.232031
   638976, 232.095313
   639488, 232.100391
   640000, 232.155078
   640512, 232.194531
   641024, 231.994531
   641536, 232.725000
   642048, 232.158203
   642560, 232.215625
   643072, 232.103906
