Assuming page size is 4 KB

Global5: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
   165376, 204.224219
   165888, 204.055469
   166400, 204.589063
   166912, 204.357031
   167424, 204.498047
   167936, 204.793750
   168448, 204.755859
   168960, 204.540625
   169472, 205.038672
   169984, 204.858594
   170496, 210.458594
   171008, 205.182813
   171520, 205.473047
   172032, 205.287109
   172544, 205.740625
   173056, 205.620703
   173568, 205.825391
   174080, 205.783203
   174592, 206.176562
   175104, 206.091016
   175616, 206.264844
   176128, 206.110547
   176640, 206.553906
   177152, 206.472266
   177664, 206.851953
   178176, 206.548438
   178688, 206.814063
   179200, 213.019141
   179712, 207.151172
   180224, 206.884766
   180736, 207.472266
   181248, 207.207422
   181760, 207.463281
   182272, 207.558203
   182784, 207.721484
   183296, 207.726562
   183808, 207.648047
   184320, 207.741797
   184832, 208.273828
   185344, 208.052344
   185856, 208.423047
   186368, 208.191797
   186880, 208.609766
   187392, 208.492578
   187904, 208.771875
   188416, 208.729297
   188928, 208.963281
   189440, 209.030469
   189952, 209.237109
   190464, 209.030078
   190976, 209.502344
   191488, 209.228906
   192000, 209.703516
   192512, 209.592187
   193024, 209.939063
   193536, 209.842969
   194048, 209.762109
   194560, 209.645312
   195072, 210.376172
   195584, 210.069922
   196096, 210.476562
   196608, 210.207031
   197120, 210.677734
   197632, 211.071484
   198144, 210.700391
   198656, 210.726953
   199168, 210.893750
   199680, 210.930469
   200192, 211.187109
   200704, 210.958203
   201216, 211.780469
   201728, 211.302734
   202240, 212.132812
   202752, 211.620313
   203264, 211.886719
   203776, 211.835156
   204288, 212.006641
   204800, 211.880469
   205312, 212.366406
   205824, 212.218359
   206336, 212.506250
   206848, 212.275391
   207360, 212.689453
   207872, 212.644141
   208384, 212.855078
   208896, 213.547266
   209408, 212.933984
   209920, 212.708984
   210432, 213.269141
   210944, 213.031641
   211456, 213.504297
   211968, 213.228906
   212480, 214.223828
   212992, 213.599219
   213504, 214.002734
   214016, 213.890234
   214528, 213.995703
   215040, 214.258594
   215552, 214.201172
   216064, 214.223828
   216576, 214.816016
   217088, 214.381641
   217600, 214.492969
   218112, 214.626953
   218624, 215.058203
   219136, 214.792969
   219648, 215.068359
   220160, 214.976562
   220672, 215.092969
   221184, 215.109766
   221696, 215.923828
   222208, 215.919141
   222720, 215.584766
   223232, 215.627734
   223744, 216.021484
   224256, 215.866797
   224768, 216.062500
   225280, 216.276953
   225792, 216.033984
   226304, 216.971484
   226816, 216.675781
   227328, 216.228516
   227840, 217.075781
   228352, 216.786719
   228864, 217.022656
   229376, 216.970313
   229888, 217.193359
   230400, 216.963672
   230912, 217.442969
   231424, 217.108203
   231936, 217.771875
   232448, 217.272266
   232960, 217.807422
   233472, 217.522266
   233984, 218.108594
   234496, 217.854688
   235008, 218.212109
   235520, 217.796484
   236032, 218.507422
   236544, 218.421484
   237056, 218.657813
   237568, 218.554688
   238080, 218.548438
   238592, 218.611328
   239104, 219.203125
   239616, 218.911328
   240128, 219.111719
   240640, 219.176172
   241152, 219.591797
   241664, 219.357812
   242176, 219.786719
   242688, 219.285937
   243200, 235.087500
   243712, 219.633594
   244224, 220.296094
   244736, 220.208203
   245248, 219.916797
   245760, 219.984766
   246272, 220.766406
   246784, 220.406641
   247296, 220.692187
   247808, 220.544531
   248320, 220.903906
   248832, 220.607812
   249344, 221.177344
   249856, 220.554688
   250368, 221.366016
   250880, 221.138672
   251392, 221.618359
   251904, 221.109766
   252416, 221.242969
   252928, 221.227734
   253440, 221.350391
   253952, 222.303516
   254464, 222.360156
   254976, 221.736719
   255488, 222.258984
   256000, 222.111328
   256512, 222.634375
   257024, 222.429297
   257536, 222.779297
   258048, 222.691797
   258560, 222.633984
   259072, 222.356250
   259584, 222.489844
   260096, 222.458594
   260608, 222.743750
   261120, 223.387109
   261632, 223.896094
   262144, 223.581250
   262656, 223.841797
   263168, 223.709766
   263680, 224.083984
   264192, 224.185547
   264704, 223.247656
   265216, 223.515234
   265728, 223.985547
   266240, 223.373047
   266752, 223.225781
   267264, 223.991797
   267776, 223.957422
   268288, 224.431250
   268800, 223.601562
   269312, 223.138281
   269824, 223.414844
   270336, 223.887891
   270848, 224.226562
   271360, 223.420312
   271872, 224.098047
   272384, 223.995703
   272896, 224.080469
   273408, 223.480469
   273920, 223.959766
   274432, 223.957422
   274944, 224.405078
   275456, 223.542188
   275968, 224.034766
   276480, 223.955859
   276992, 223.337500
   277504, 223.901172
   278016, 223.467969
   278528, 223.900000
   279040, 224.112500
   279552, 223.894922
   280064, 224.112891
   280576, 223.203516
   281088, 223.671094
   281600, 223.862109
   282112, 223.943359
   282624, 223.867578
   283136, 223.320703
   283648, 223.807031
   284160, 223.850781
   284672, 223.934766
   285184, 224.121875
   285696, 223.405078
   286208, 223.395703
   286720, 223.779297
   287232, 224.092578
   287744, 223.984766
   288256, 223.329297
   288768, 223.928906
   289280, 223.962109
   289792, 223.926172
   290304, 223.969531
   290816, 223.712500
   291328, 224.050781
   291840, 223.654687
   292352, 224.197266
   292864, 223.683203
   293376, 223.868750
   293888, 223.730859
   294400, 223.827344
   294912, 223.838281
   295424, 224.199219
   295936, 223.397656
   296448, 223.526953
   296960, 223.876953
   297472, 224.159766
   297984, 223.281641
   298496, 223.783203
   299008, 223.760547
   299520, 223.801172
   300032, 223.983594
   300544, 223.460547
   301056, 223.758203
   301568, 223.989453
   302080, 223.881250
   302592, 224.158594
   303104, 223.540234
   303616, 224.085156
   304128, 223.759766
   304640, 224.044531
   305152, 223.928516
   305664, 224.249219
   306176, 223.037500
   306688, 223.851953
   307200, 223.510547
   307712, 223.341797
   308224, 223.688672
   308736, 223.998828
   309248, 223.860547
   309760, 224.048047
   310272, 224.069922
   310784, 224.183984
   311296, 223.822656
   311808, 224.133984
   312320, 223.796094
   312832, 224.083594
   313344, 223.896094
   313856, 224.011719
   314368, 223.823047
   314880, 224.019922
   315392, 224.243359
   315904, 224.355469
   316416, 223.527344
   316928, 223.854688
   317440, 223.843359
   317952, 223.809766
   318464, 223.726953
   318976, 223.386328
   319488, 223.790625
   320000, 224.084375
   320512, 223.846094
   321024, 224.077734
   321536, 223.612891
   322048, 223.312109
   322560, 223.810937
   323072, 224.024219
   323584, 223.661328
   324096, 223.795703
   324608, 223.264844
   325120, 224.101953
   325632, 224.493359
   326144, 224.012500
   326656, 223.853906
   327168, 223.884375
   327680, 223.795703
   328192, 224.129297
   328704, 223.636719
   329216, 223.207031
   329728, 223.684375
   330240, 223.670703
   330752, 222.970313
   331264, 224.133203
   331776, 223.775000
   332288, 223.962109
   332800, 224.455469
   333312, 223.837109
   333824, 223.979688
   334336, 223.400781
   334848, 223.888672
   335360, 223.410547
   335872, 223.672656
   336384, 224.177734
   336896, 223.741406
   337408, 224.018750
   337920, 223.210547
   338432, 224.222656
   338944, 223.869922
   339456, 223.962109
   339968, 223.653906
   340480, 224.136719
   340992, 223.884766
   341504, 224.185937
