Assuming page size is 64 KB
8
8

Global5: Global memory latency for 128 KB stride.
   Array size (KB), latency (clocks)
   61312, 213.144531
   61440, 213.021484
   61568, 214.104688
   61696, 213.093750
   61824, 213.529297
   61952, 213.480859
   62080, 213.619141
   62208, 213.503906
   62336, 213.750391
   62464, 213.597656
   62592, 213.960938
   62720, 214.119531
   62848, 214.041797
   62976, 214.047266
   63104, 214.228906
   63232, 214.153516
   63360, 214.698438
   63488, 214.296875
   63616, 214.538672
   63744, 214.505469
   63872, 214.706250
   64000, 214.701172
   64128, 215.054688
   64256, 214.957422
   64384, 214.864844
   64512, 214.969531
   64640, 215.225000
   64768, 215.011328
   64896, 215.299219
   65024, 215.016797
   65152, 215.373828
   65280, 215.209766
   65408, 215.626172
   65536, 215.605469
   65664, 215.668359
   65792, 215.809375
   65920, 215.850000
   66048, 215.707422
   66176, 216.358984
   66304, 216.008984
   66432, 216.201172
   66560, 216.215625
   66688, 216.600781
   66816, 216.339844
   66944, 216.543750
   67072, 216.378516
   67200, 216.961719
   67328, 216.562891
   67456, 216.811328
   67584, 216.547656
   67712, 216.594531
   67840, 216.672656
   67968, 216.853516
   68096, 216.593359
   68224, 216.764844
   68352, 216.569531
   68480, 216.747266
   68608, 216.403516
   68736, 216.767188
   68864, 216.600781
   68992, 216.802734
   69120, 217.510547
   69248, 216.781641
   69376, 216.532813
   69504, 216.708984
   69632, 216.760547
   69760, 216.967969
   69888, 216.460938
   70016, 217.790625
   70144, 216.532813
   70272, 216.989062
   70400, 216.468359
   70528, 216.626172
   70656, 216.620703
   70784, 216.848437
   70912, 216.607031
   71040, 216.782422
   71168, 216.554688
   71296, 216.723047
   71424, 217.524219
   71552, 216.635938
   71680, 216.464453
   71808, 216.656641
   71936, 216.660547
   72064, 216.777344
   72192, 216.501953
   72320, 216.948438
   72448, 216.463281
   72576, 216.825781
   72704, 216.499609
   72832, 216.544141
   72960, 216.555078
   73088, 216.821094
   73216, 216.629687
   73344, 216.881641
   73472, 216.683984
   73600, 216.817578
   73728, 216.536719
   73856, 216.608594
   73984, 216.538281
   74112, 216.770703
   74240, 216.663672
   74368, 216.825000
   74496, 217.515625
   74624, 216.858203
   74752, 216.371094
   74880, 216.692969
   75008, 217.123047
   75136, 216.725391
   75264, 216.709375
   75392, 216.688672
   75520, 216.452344
   75648, 216.763281
   75776, 216.480859
   75904, 216.626563
   76032, 216.600391
   76160, 217.007812
   76288, 216.378125
   76416, 216.828516
   76544, 216.496484
   76672, 216.742578
   76800, 216.641797
   76928, 216.833203
   77056, 216.546484
   77184, 216.896484
   77312, 216.550781
   77440, 216.762500
