Assuming page size is 4 KB

GlobalDibs: Global memory latency for 512 KB stride.
   Array size (KB), latency (clocks)
    1840, 186.457031
    1844, 186.672656
    1848, 186.472266
    1852, 186.667188
    1856, 187.406641
    1860, 186.672266
    1864, 186.475391
    1868, 186.657813
    1872, 186.459766
    1876, 186.671094
    1880, 186.480078
    1884, 187.521094
    1888, 186.446094
    1892, 186.646484
    1896, 186.457422
    1900, 186.665625
    1904, 186.482031
    1908, 186.821484
    1912, 186.660937
    1916, 186.676953
    1920, 186.732812
    1924, 186.971875
    1928, 186.786719
    1932, 186.976172
    1936, 187.654687
    1940, 187.003516
    1944, 186.794922
    1948, 187.009766
    1952, 186.781641
    1956, 187.007031
    1960, 186.793359
    1964, 187.762500
    1968, 186.780859
    1972, 186.966016
    1976, 186.789844
    1980, 186.977734
    1984, 186.778906
    1988, 187.411328
    1992, 186.778516
    1996, 186.977734
    2000, 186.797656
    2004, 186.960938
    2008, 186.776172
    2012, 186.973828
    2016, 187.729297
    2020, 186.982812
    2024, 186.776172
    2028, 186.963672
    2032, 186.780859
    2036, 186.976953
    2040, 186.863672
    2044, 187.188672
    2048, 186.788672
    2052, 186.983594
    2056, 186.767578
    2060, 186.966016
    2064, 186.799609
    2068, 187.859766
    2072, 186.779687
    2076, 186.962109
    2080, 186.777734
    2084, 186.980469
    2088, 186.768750
    2092, 187.233203
    2096, 186.781250
    2100, 186.997656
    2104, 186.781641
    2108, 187.016406
    2112, 186.787891
    2116, 186.982031
    2120, 187.745703
    2124, 186.995313
    2128, 186.767578
    2132, 186.978125
    2136, 186.780469
    2140, 186.974219
    2144, 187.458594
    2148, 186.998828
    2152, 186.781641
    2156, 186.962500
    2160, 186.769531
    2164, 186.969141
    2168, 186.775000
    2172, 187.347266
    2176, 186.784375
    2180, 186.962891
    2184, 186.773047
    2188, 186.979688
    2192, 186.775781
    2196, 187.845703
    2200, 186.784766
    2204, 186.981250
    2208, 186.771484
    2212, 186.970313
    2216, 186.774609
    2220, 187.830469
    2224, 186.768359
    2228, 186.986719
    2232, 186.776563
    2236, 186.958984
    2240, 186.760547
    2244, 187.345313
    2248, 186.762891
    2252, 186.987109
